review,rating,date,bank,source,sentiment_label,sentiment_score,themes
Worriest ever app i have faced,1,2024-04-13,CBE,Google Play Store,NEGATIVE,0.9949446320533752,other
pure trash,5,2024-04-13,CBE,Google Play Store,NEGATIVE,0.9997366070747375,other
But today it's not working,5,2024-04-13,CBE,Google Play Store,NEGATIVE,0.9996294975280762,other
እንዲህ አይነት ቀላል፣ ያማረ እና ለአጠቃቀም ምቹ መሆኑ እንድንወደው አድርጎናል።,4,2024-04-12,CBE,Google Play Store,NEGATIVE,0.9489790797233582,other
Yigerem,5,2024-04-12,CBE,Google Play Store,POSITIVE,0.9281471371650696,other
Poor application most times it says error while sending then it actually sent money so u have to double check if its an error or it sent cash. recent transaction don't update as fast sometimes it even misplaces date and bring forth a transaction done a day or 2 back at the top.the only thing remotely good is the UI interface,1,2024-04-12,CBE,Google Play Store,NEGATIVE,0.9995055198669434,"performance, transactions, ui_ux, bugs"
Thief institution,1,2024-04-11,CBE,Google Play Store,NEGATIVE,0.9887773394584656,other
👍👍👍👍best,5,2024-04-11,CBE,Google Play Store,NEGATIVE,0.6970561742782593,other
Shifee diquuallm,5,2024-04-11,CBE,Google Play Store,NEGATIVE,0.979961633682251,other
"Why are we unable to transfer more than 10,000 to another bank?",4,2024-04-11,CBE,Google Play Store,NEGATIVE,0.9995083808898926,transactions
Not compatible,1,2024-04-11,CBE,Google Play Store,NEGATIVE,0.9997866749763489,other
My favorite app,5,2024-04-11,CBE,Google Play Store,POSITIVE,0.9983345866203308,other
it is good app,5,2024-04-11,CBE,Google Play Store,POSITIVE,0.9998652935028076,other
Okkee,5,2024-04-10,CBE,Google Play Store,POSITIVE,0.9986886382102966,other
Diroo Abaraa Fataee,5,2024-04-10,CBE,Google Play Store,NEGATIVE,0.9567403793334961,other
ገንዘብ በላኩኝ ቁጥር 10 ብር ይቆርጣል። Even ከ 10 ብር በታች ልኬ 10 ብር ይቆረጣል። ይህ ደሞ ህጋዊ አሰራር አይመስለኝምና የባንክ አገልግሎትም እንድቀይር እያስገደደኝ ነው። ይሄንን ጎጂ ተግባር ብታቆሙ የተሻለ ነው።,1,2024-04-10,CBE,Google Play Store,NEGATIVE,0.9715598225593567,other
Haqii lgiishiina,5,2024-04-10,CBE,Google Play Store,NEGATIVE,0.5830010771751404,other
"It's good, but not too much",3,2024-04-09,CBE,Google Play Store,NEGATIVE,0.901918888092041,other
this app really helped me a lot,5,2024-04-09,CBE,Google Play Store,POSITIVE,0.9990789890289307,customer_support
Oka new,5,2024-04-09,CBE,Google Play Store,POSITIVE,0.9680660367012024,other
it's very good app,5,2024-04-09,CBE,Google Play Store,POSITIVE,0.9998728036880493,other
Very nice app and simple,5,2024-04-09,CBE,Google Play Store,POSITIVE,0.9998612403869629,other
Mensru behru,5,2024-04-08,CBE,Google Play Store,POSITIVE,0.9792591333389282,other
Smoth and fast,3,2024-04-07,CBE,Google Play Store,NEGATIVE,0.7229177951812744,performance
dange.zeleke,5,2024-04-07,CBE,Google Play Store,NEGATIVE,0.852927029132843,other
Very nice application. Well updated!!!!,5,2024-04-07,CBE,Google Play Store,POSITIVE,0.9998432397842407,other
Im very interesting in this app,5,2024-04-06,CBE,Google Play Store,POSITIVE,0.9995555281639099,other
is My account so please help me Please please,5,2024-04-06,CBE,Google Play Store,POSITIVE,0.9566996097564697,"login_issues, customer_support"
The best experience ever I have seen. Keep it up.,5,2024-04-06,CBE,Google Play Store,POSITIVE,0.9998445510864258,other
Same what nework problems,5,2024-04-06,CBE,Google Play Store,NEGATIVE,0.9984573125839233,other
Its good but it dosnt show updated statment,3,2024-04-05,CBE,Google Play Store,POSITIVE,0.9813015460968018,other
"please include transfer to its own telebirr Merchant account for the trader. We cannot transfer money from our CBE account to our telebirr Merchant account, all transfer from our account considered as payment.",4,2024-04-05,CBE,Google Play Store,NEGATIVE,0.9981817007064819,"login_issues, transactions"
Excellent easy to interact swift time saving. I really enjoy using this app didn't really expect it to be so W⁰ºo0W,5,2024-04-05,CBE,Google Play Store,POSITIVE,0.9979984164237976,other
Not active as needed,1,2024-04-05,CBE,Google Play Store,NEGATIVE,0.9997757077217102,other
Include Fayda National ID payment,5,2024-04-04,CBE,Google Play Store,NEGATIVE,0.9430541396141052,transactions
It is easy and simple to use it.,5,2024-04-04,CBE,Google Play Store,POSITIVE,0.9983181953430176,other
Excellence and facilitant spp,5,2024-04-04,CBE,Google Play Store,POSITIVE,0.9995875954627991,other
Best Bank,5,2024-04-04,CBE,Google Play Store,POSITIVE,0.9997438788414001,other
CBE is the best bank in the country,5,2024-04-03,CBE,Google Play Store,POSITIVE,0.9998123049736023,other
I am happy with the application.,5,2024-04-03,CBE,Google Play Store,POSITIVE,0.9998646974563599,other
One of the best apps,5,2024-04-03,CBE,Google Play Store,POSITIVE,0.9998611211776733,other
አብራርከማል,1,2024-04-03,CBE,Google Play Store,NEGATIVE,0.6970561742782593,other
Recently it is not performing well after the system modification works,4,2024-04-02,CBE,Google Play Store,NEGATIVE,0.9997363686561584,other
Umar tamama,1,2024-04-01,CBE,Google Play Store,POSITIVE,0.9582631587982178,other
"If you make 2 transfers with the same amount, it will ask to verify, but no option to do so.",3,2024-04-01,CBE,Google Play Store,NEGATIVE,0.9975554347038269,transactions
CBE is the best money transaction app ever that I have seen in Ethiopia,5,2024-04-01,CBE,Google Play Store,POSITIVE,0.999471127986908,transactions
"Easy to use ,clear and pricise, fast confortable for all customers. Kip it up cbe",5,2024-04-01,CBE,Google Play Store,POSITIVE,0.9680495262145996,performance
Thunks,5,2024-04-01,CBE,Google Play Store,NEGATIVE,0.9986586570739746,other
goood,5,2024-03-31,CBE,Google Play Store,NEGATIVE,0.9943867921829224,other
ምንም ነገር እየሰራልን አይደለም ችግራችሁ ከመሰለፍ ገላገለን ብለን ሳንጨርስ ሊሰራልን አልቻለም እባካችሁን ሲስተማችሁን አስተካክሉልን,3,2024-03-31,CBE,Google Play Store,NEGATIVE,0.9528432488441467,other
Garbage,1,2024-03-31,CBE,Google Play Store,NEGATIVE,0.9998012185096741,other
good cbe,5,2024-03-31,CBE,Google Play Store,POSITIVE,0.9997676014900208,other
"This app is smart app for me. For making it more the best, I suggest that it is good if the transactions list were up to 2 or 3 months or even more.",5,2024-03-31,CBE,Google Play Store,POSITIVE,0.9986910223960876,transactions
This app is very halpful,5,2024-03-31,CBE,Google Play Store,NEGATIVE,0.9965128302574158,other
I'm excited you,5,2024-03-30,CBE,Google Play Store,POSITIVE,0.9998534917831421,other
Free,5,2024-03-30,CBE,Google Play Store,POSITIVE,0.997825026512146,other
Birr selala bederegn nw,4,2024-03-30,CBE,Google Play Store,NEGATIVE,0.9516522288322449,other
"Always says INACTIVE, sometimes doesn't sync, other times says go to the nearest branch and when I go they take forever. How come I am not allowed to see all transactions?Mobile banking is for saving time and efficiency. Non is takingplace. Why should I be forced to use my account everyday? I should be able to use it whenever.",1,2024-03-30,CBE,Google Play Store,NEGATIVE,0.9984662532806396,login_issues
👉it can not download the receipt when we transferred what is the reason? please we need the receipt so that come on to solution!,1,2024-03-30,CBE,Google Play Store,NEGATIVE,0.9975576400756836,transactions
Wow easy and fast platform,5,2024-03-29,CBE,Google Play Store,POSITIVE,0.9997567534446716,performance
በጣም ጥሩ,5,2024-03-29,CBE,Google Play Store,NEGATIVE,0.7850580215454102,other
INDIVIGUALL TELEBIRR ACCOUNT IS NOT AVAILAVLE WHY,2,2024-03-29,CBE,Google Play Store,NEGATIVE,0.9996083378791809,login_issues
fake,5,2024-03-28,CBE,Google Play Store,NEGATIVE,0.9996473789215088,other
Instel,5,2024-03-26,CBE,Google Play Store,POSITIVE,0.9897595643997192,other
ሠላም ይሁን,5,2024-03-26,CBE,Google Play Store,NEGATIVE,0.7850580215454102,other
"Nice app. But i know woman who got robbed her phone and they tranfered all money that she got because they got her password from her phone. Please do not save the password localy in the phone. Make a post request to validate the password or use oauth methods. That is much safer you can look at apps like paypal,payooneer ...",3,2024-03-26,CBE,Google Play Store,NEGATIVE,0.9966602325439453,login_issues
Useless hackable bank!,1,2024-03-26,CBE,Google Play Store,NEGATIVE,0.9997863173484802,other
it doesn't generate financial statements. it is good to allow us to generate our transaction in PDF file,2,2024-03-26,CBE,Google Play Store,POSITIVE,0.9922699928283691,transactions
Very nice app thanks for the create,5,2024-03-26,CBE,Google Play Store,POSITIVE,0.9998451471328735,other
ወንዱ,5,2024-03-25,CBE,Google Play Store,NEGATIVE,0.6970561742782593,other
Totally dissatisfied,1,2024-03-25,CBE,Google Play Store,NEGATIVE,0.9997655749320984,other
Please help me to use cbe android on this device.,5,2024-03-25,CBE,Google Play Store,NEGATIVE,0.9918177127838135,customer_support
"The password should be stronger, including letters, numbers, and special characters.",1,2024-03-24,CBE,Google Play Store,NEGATIVE,0.996536135673523,login_issues
Best app ever I enjoyed,5,2024-03-23,CBE,Google Play Store,POSITIVE,0.9998306035995483,other
Easy way to use,5,2024-03-23,CBE,Google Play Store,POSITIVE,0.9934499859809875,other
"1- Always mixes up sequence of transaction history and also takea very long to update those 2- doesnt generate the reciept page when you transfer to other banks, mostly displays an error image. 3- struggles to work in places with 2G connection. Generally its a good app since the USSD is a nightmare we will be ok with this.",2,2024-03-23,CBE,Google Play Store,POSITIVE,0.8552926182746887,"transactions, bugs"
"𝚙𝚎𝚘𝚙𝚕𝚎 𝚌𝚊𝚗 𝚎𝚊𝚜𝚕𝚢 𝚊𝚌𝚝𝚒𝚟𝚊𝚝𝚎 𝚝𝚑𝚎𝚒𝚛 𝚌𝚞𝚛𝚛𝚎𝚗𝚌𝚒𝚎𝚜,𝚊𝚗𝚍 𝚖𝚘𝚜𝚝 𝚘𝚏 𝚝𝚑𝚎 𝚜𝚢𝚜𝚝𝚎𝚖𝚜 𝚜𝚖𝚘𝚘𝚝𝚑𝚕𝚢 𝚒𝚗𝚝𝚎𝚛 𝚊𝚌𝚝 𝚋𝚢 𝚊𝚌𝚌𝚘𝚞𝚗𝚝𝚜 𝚝𝚑𝚊𝚝 𝚏𝚘𝚠𝚗𝚍 𝚒𝚗 𝚝𝚑𝚎 𝚍𝚎𝚟𝚒𝚌𝚎 𝚊𝚜 𝚌𝚞𝚜𝚝𝚘𝚖𝚎𝚛𝚜 𝚗𝚎𝚎𝚍𝚎𝚍.",5,2024-03-22,CBE,Google Play Store,NEGATIVE,0.9613829851150513,other
Big apps,5,2024-03-22,CBE,Google Play Store,POSITIVE,0.9986055493354797,other
ጓግል,3,2024-03-21,CBE,Google Play Store,NEGATIVE,0.6970561742782593,other
Good to have this app on my phone.,5,2024-03-21,CBE,Google Play Store,POSITIVE,0.9993547797203064,other
Open mobile banking,5,2024-03-20,CBE,Google Play Store,POSITIVE,0.9937334656715393,other
Good!,5,2024-03-20,CBE,Google Play Store,POSITIVE,0.9998268485069275,other
It stacked and not opened,1,2024-03-20,CBE,Google Play Store,NEGATIVE,0.9996546506881714,other
Betam michu kelal nw,5,2024-03-20,CBE,Google Play Store,POSITIVE,0.7848201990127563,other
Need better Work on system,5,2024-03-20,CBE,Google Play Store,NEGATIVE,0.9990301132202148,other
Nice one,5,2024-03-19,CBE,Google Play Store,POSITIVE,0.9998481273651123,other
It's a very interesting app to have a safe money transaction. Appreciate it,4,2024-03-19,CBE,Google Play Store,POSITIVE,0.9996427297592163,transactions
Ved,5,2024-03-19,CBE,Google Play Store,NEGATIVE,0.6331740617752075,other
Not good,1,2024-03-19,CBE,Google Play Store,NEGATIVE,0.9997889399528503,other
it is so use full!!,5,2024-03-19,CBE,Google Play Store,NEGATIVE,0.9897404909133911,other
Waa,4,2024-03-18,CBE,Google Play Store,NEGATIVE,0.9928324222564697,other
This app is verry interesting app ever almost add free and when comparing with other compitant banks app this app more great it work on less data best RTOS👌👌👌,5,2024-03-18,CBE,Google Play Store,NEGATIVE,0.5611922144889832,other
Best solution for easy life !,4,2024-03-18,CBE,Google Play Store,POSITIVE,0.9993915557861328,other
Dowelled frome Google appe stor,4,2024-03-18,CBE,Google Play Store,NEGATIVE,0.9940987825393677,other
Nice app i like it,5,2024-03-18,CBE,Google Play Store,POSITIVE,0.9998552799224854,other
It doesn't work smoothly,1,2024-03-18,CBE,Google Play Store,NEGATIVE,0.9997738003730774,other
This good app,5,2024-03-17,CBE,Google Play Store,POSITIVE,0.9998703002929688,other
easy and excellent app,5,2024-03-17,CBE,Google Play Store,POSITIVE,0.9998570680618286,other
Beter than all others I have account with commercial bank of Ethiopia this chance is a higher profile gift to up grading the livelihood of the poor ones as well as the government revenue,4,2024-03-17,CBE,Google Play Store,POSITIVE,0.9990053772926331,login_issues
The security is very weak and cyber attacks will always happen. Adjust the security,1,2024-03-17,CBE,Google Play Store,NEGATIVE,0.9969480633735657,other
Amazing apps are Ethiopian bank,5,2024-03-16,CBE,Google Play Store,POSITIVE,0.9997383952140808,other
Betam harif app new,5,2024-03-16,CBE,Google Play Store,NEGATIVE,0.9658843278884888,other
Amazing system,5,2024-03-16,CBE,Google Play Store,POSITIVE,0.9998695850372314,other
Commercial bank of Ethiopia experiances their best service to the customer handling and excellent offer they give and relialble bank that best describes them,5,2024-03-16,CBE,Google Play Store,POSITIVE,0.9993696808815002,customer_support
always network error why ....,1,2024-03-16,CBE,Google Play Store,NEGATIVE,0.9995074272155762,bugs
Always crush its stupid app,1,2024-03-16,CBE,Google Play Store,NEGATIVE,0.9997749924659729,other
This Great app for me I like to rate this with 5 star solid.B/c It works well overall. So hello everyone enjoy the apps,5,2024-03-16,CBE,Google Play Store,POSITIVE,0.9998342990875244,other
Time saver,5,2024-03-16,CBE,Google Play Store,POSITIVE,0.9863924384117126,other
ጥሩ አይደለም,1,2024-03-16,CBE,Google Play Store,NEGATIVE,0.7850580215454102,other
Its trash,1,2024-03-16,CBE,Google Play Store,NEGATIVE,0.9994691014289856,other
Add pagination instead of loading all txns at once. Simple,4,2024-03-16,CBE,Google Play Store,NEGATIVE,0.7467529773712158,other
Its. Bad,1,2024-03-16,CBE,Google Play Store,NEGATIVE,0.9997761845588684,other
It is a very good facility,5,2024-03-16,CBE,Google Play Store,POSITIVE,0.9998798370361328,other
"I'm having trouble with the application, I can't see my balance or send money using the application. This is very disappointing as I have been experiencing this for a while.",1,2024-03-16,CBE,Google Play Store,NEGATIVE,0.9997668862342834,transactions
Yohanes and zefan,1,2024-03-15,CBE,Google Play Store,POSITIVE,0.9939892292022705,other
Gorgeous app i really like this app.,5,2024-03-15,CBE,Google Play Store,POSITIVE,0.9998513460159302,other
Good app and easy to use,5,2024-03-15,CBE,Google Play Store,POSITIVE,0.9998326301574707,other
Better and easy to use it,5,2024-03-15,CBE,Google Play Store,POSITIVE,0.9994625449180603,other
"This is my first time to use this app. You have done great work. I Appreciate your effort ,do more to make this app more effective.",5,2024-03-15,CBE,Google Play Store,POSITIVE,0.9997367262840271,other
እጅግ በጣም ያማረ የኮመርሺያል አስተላላፊ መተግበርያ ሁኖ አግኝቸዋለሁ። እናመሠግናለን,5,2024-03-14,CBE,Google Play Store,NEGATIVE,0.9366678595542908,other
